qa_index_digits	gold_labels_binary	r_text	q_text	q_text_last_question	gold_sentiments	gold_q_sentiments	gold_workers	gold_q_intents	hit_order	q_speaker_role	r_speaker_role	gold_q_intents_num	q_speaker_party	gold_sentiments_num	gold_q_sentiments_num	gold_sentiments_coarse_num	q_speaker	gold_sentiments_binary	gold_q_sentiments_count	gold_sentiments_coarse_count	gold_sentiments_coarse_binary	gold_q_sentiments_coarse_count	gold_q_sentiments_coarse_num	gold_q_sentiments_coarse_binary	entropy	entropy_norm	entropy_norm_buckets	entropy_binarized	question_type_num	q_text_all_questions	gold_label_powerset	gold_label_powerset_binary	q_text_last_2_sents	q_text_last_3_sents	q_text_first_question_and_rest	q_text_last_question_and_rest	target	prediction	logits	logits_target	target_count	logits_min	logits_max	logits_mean	logits_sum	label_match_count
11393834057	101000	My understanding is, we did get the data. That the requests were made before the meeting, and that----	Well, it sure implies when you get it in the format you want--when you say we would like it in the Excel format, we would like--regarding 501(c)(4). So sure looks you asked for it. And then you got the data, right?	And then you got the data, right?	('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'negative')	('neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral')	('worker_0', 'worker_51', 'worker_62', 'worker_43', 'worker_20', 'worker_1')	('attack', 'neutral', 'attack', 'neutral', 'attack', 'neutral')	5	 Ohio	 Deputy Attorney General  U.S. Department of Justice 	-1 0 -1 0 -1 0	Republican	0 0 0 0 0 -2	0 0 2 0 0 0	0 0 0 0 0 -1	Mr. Jordan	0 1 0 1 0 0 0	0 0 0 5 0 1 0	1 5 0	1 1 0	0 5 1	0 0 1 0 0 0	0 1 1	0.9182958340544894	0.579380164285695	0.5	100000	3	And then you got the data, right?	1	010000000000000000000000000	So sure looks you asked for it. And then you got the data, right?	Well, it sure implies when you get it in the format you want--when you say we would like it in the Excel format, we would like--regarding 501(c)(4). So sure looks you asked for it. And then you got the data, right?	And then you got the data, right?	And then you got the data, right?	[1, 0, 1, 0, 0, 0]	[1, 0, 1, 1, 0, 0]	[3.647097110748291, -1.669249415397644, 1.3424967527389526, 0.0829969048500061, -1.1962852478027344, 1.0135488510131836]	[3.647097110748291, 1.3424967527389526]	2	1.3424967527389526	3.647097110748291	2.494796931743622	4.989593863487244	5
11532380136	101000	I do not recall such a conversation.	All right. Did you at any point discuss with Michael Flynn the possibility of then-candidate Trump or his surrogates meeting with the Russian Government?	Did you at any point discuss with Michael Flynn the possibility of then-candidate Trump or his surrogates meeting with the Russian Government?	('neutral', 'neutral', 'veryNegative', 'somewhatPositive', 'neutral', 'veryNegative')	('neutral', 'somewhatPositive', 'somewhatNegative', 'veryNegative', 'positive', 'somewhatPositive')	('worker_0', 'worker_51', 'worker_30', 'worker_39', 'worker_9', 'worker_62')	('attack', 'neutral', 'attack', 'attack', 'neutral', 'neutral')	1	 California	 Attorney General  United States Department of Justice	-1 0 -1 -1 0 0	Democratic	0 0 -3 1 0 -3	0 1 -1 -3 2 1	0 0 -1 1 0 -1	Ms. Lofgren	1 0 0 1 1 0 0	1 0 1 1 2 1 0	2 3 1	1 1 1	2 1 3	0 1 -1 -1 1 1	1 1 1	0.9182958340544894	0.579380164285695	0.5	100000	2	Did you at any point discuss with Michael Flynn the possibility of then-candidate Trump or his surrogates meeting with the Russian Government?	1	010000000000000000000000000	All right. Did you at any point discuss with Michael Flynn the possibility of then-candidate Trump or his surrogates meeting with the Russian Government?	All right. Did you at any point discuss with Michael Flynn the possibility of then-candidate Trump or his surrogates meeting with the Russian Government?	Did you at any point discuss with Michael Flynn the possibility of then-candidate Trump or his surrogates meeting with the Russian Government?	Did you at any point discuss with Michael Flynn the possibility of then-candidate Trump or his surrogates meeting with the Russian Government?	[1, 0, 1, 0, 0, 0]	[1, 0, 0, 0, 0, 0]	[5.243574142456055, -2.608588457107544, 1.3131098747253418, -0.44485247135162354, -0.7686579823493958, 1.5395694971084595]	[5.243574142456055, 1.3131098747253418]	2	1.3131098747253418	5.243574142456055	3.2783420085906982	6.5566840171813965	5
11532380042	101000	Well, we can. And the constitutional rights of Americans should be protected. And I know you worked on the PATRIOT Act when it came up, with Senator Hatch and Senator Leahy and others. And I know you're a champion of civil liberties.    So I would just say that we can do that. The act, as written, as in law today, has been approved by the courts and has not been found to be in violation of the law. And so that's first and foremost.    I know the committee has decided to put some additional restrictions on the way the act is conducted. We did not think that was lawfully required. Congress can make its own decisions, and we will continue to be able to share our thoughts about how the legislation should be crafted.	Thank you very much.    Welcome, Mr. Attorney General.    We're debating whether section 702 should be reauthorized, and I want to talk about that issue.    At the beginning, let me show you a poster that my campaign committee put up on the University of Whitewater campus in the 2014 election during a debate on the USA Liberty Act. And it says, ``The GOVERNMENT knows what you did LAST NIGHT! The NSA has grabbed your phone calls, texts, Facebook posts, and emails. Jim Sensenbrenner thinks that's an outrageous invasion of your privacy.'' And it shows that I passed the bill and asked the students to vote for me. It worked. My percentage on that campus went up 20 points from the previous election.    Now, we're talking about many of the same issues in terms of section 702. And the Foreign Intelligence Surveillance Act was designed to collect foreign intelligence, not domestic intelligence, but, in reality, we know that a vast number of Americans' communications are also collected.    The committee took a great step in trying to balance security and privacy last week when we reported out the USA Liberty Act, which made significant changes to the program. Notably, this legislation specifies two ways the government can query the information under section 702: either foreign intelligence or evidence of a crime. USA Liberty Act ensures that the government does not abuse 702 by requiring that a warrant be issued to access content after querying information for evidence of a crime.    Now, Attorney General Sessions, you have stated on several occasions that you believe that a warrant requirement would hinder the government's ability to detect and stop terrorists. Yet this bill already provides the government to move forward without a warrant on foreign intelligence in emergency situations.    Why can't the USA Liberty Act be the compromise? Can't we allow the intelligence community to stop terrorists while protecting the constitutional rights of Americans?	Can't we allow the intelligence community to stop terrorists while protecting the constitutional rights of Americans?	('positive', 'neutral', 'somewhatPositive', 'positive', 'somewhatNegative', 'neutral', 'veryNegative')	('somewhatPositive', 'neutral', 'somewhatNegative', 'positive', 'positive', 'positive', 'negative')	('worker_20', 'worker_0', 'worker_39', 'worker_9', 'worker_51', 'worker_62', 'worker_30')	('attack', 'attack', 'attack', 'neutral', 'neutral', 'neutral', 'attack')	3	 Jr. 	 Attorney General  United States Department of Justice	-1 -1 -1 0 0 0 -1	Republican	2 0 1 2 -1 0 -3	1 0 -1 2 2 2 -2	1 0 1 1 -1 0 -1	Mr. Sensenbrenner	1 0 1 1 1 1 0	0 1 1 1 1 3 0	2 2 3	1 1 1	2 1 4	1 0 -1 1 1 1 -1	1 1 1	0.9852281360342516	0.6216097450797567	0.6	1000	1	Why can't the USA Liberty Act be the compromise? Can't we allow the intelligence community to stop terrorists while protecting the constitutional rights of Americans?	1	010000000000000000000000000	Why can't the USA Liberty Act be the compromise? Can't we allow the intelligence community to stop terrorists while protecting the constitutional rights of Americans?	Yet this bill already provides the government to move forward without a warrant on foreign intelligence in emergency situations. Why can't the USA Liberty Act be the compromise? Can't we allow the intelligence community to stop terrorists while protecting the constitutional rights of Americans?	Why can't the USA Liberty Act be the compromise? Can't we allow the intelligence community to stop terrorists while protecting the constitutional rights of Americans?	Can't we allow the intelligence community to stop terrorists while protecting the constitutional rights of Americans?	[1, 0, 1, 0, 0, 0]	[1, 0, 1, 0, 0, 0]	[4.229849338531494, -1.0579793453216553, 1.300958275794983, -1.0996448993682861, -1.182248830795288, 1.073420763015747]	[4.229849338531494, 1.300958275794983]	2	1.300958275794983	4.229849338531494	2.7654038071632385	5.530807614326477	6
11635589056	11	I am sorry, where was this?	But I just want to be sure because, look, last time we had a conversation, we talked about security and you said at that time that you take a backseat to no one with respect to caring about protecting the people that work for us. Cutting their security, given what is going on, I know it is concerning to me because I want to make sure that we protect our diplomats.    In fact, do you recall the incident in Dhaka, Bangladesh? I think that took place on August 4th of 2018.	In fact, do you recall the incident in Dhaka, Bangladesh?	('negative', 'negative', 'somewhatNegative', 'somewhatNegative', 'veryNegative', 'somewhatPositive', 'neutral')	('somewhatPositive', 'neutral', 'neutral', 'neutral', 'neutral', 'somewhatPositive', 'neutral')	('worker_40', 'worker_62', 'worker_44', 'worker_30', 'worker_41', 'worker_51', 'worker_0')	('neutral', 'neutral', 'attack', 'neutral', 'neutral', 'neutral', 'attack')	3	 New York	 Hon. Michael  Secretary  United States Department of State	0 0 -1 0 0 0 -1	Democratic	-2 -2 -1 -1 -3 1 0	1 0 0 0 0 1 0	-1 -1 -1 -1 -1 1 0	Mr. Meeks	1 1 1 1 1 0 0	0 0 0 5 2 0 0	5 1 1	1 1 1	0 5 2	1 0 0 0 0 1 0	0 1 1	0.9852281360342516	0.6216097450797567	0.6	1000	1	In fact, do you recall the incident in Dhaka, Bangladesh?	4	000010000000000000000000000	In fact, do you recall the incident in Dhaka, Bangladesh? I think that took place on August 4th of 2018.	Cutting their security, given what is going on, I know it is concerning to me because I want to make sure that we protect our diplomats. In fact, do you recall the incident in Dhaka, Bangladesh? I think that took place on August 4th of 2018.	In fact, do you recall the incident in Dhaka, Bangladesh? I think that took place on August 4th of 2018.	In fact, do you recall the incident in Dhaka, Bangladesh? I think that took place on August 4th of 2018.	[0, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 1, 1]	[0.4953448176383972, -1.1163007020950317, 0.04059239476919174, 0.8132350444793701, 1.2775816917419434, 2.212617874145508]	[1.2775816917419434, 2.212617874145508]	2	1.2775816917419434	2.212617874145508	1.7450997829437256	3.490199565887451	6
11530956109	11	Sorry. Could you repeat that?	So do you adjust your algorithms to prevent individuals interested in violence or nefarious activities from being connected with other like-minded individuals?	So do you adjust your algorithms to prevent individuals interested in violence or nefarious activities from being connected with other like-minded individuals?	('somewhatNegative', 'somewhatNegative', 'somewhatNegative', 'somewhatPositive', 'neutral', 'somewhatPositive', 'neutral')	('positive', 'positive', 'somewhatPositive', 'positive', 'neutral', 'somewhatPositive', 'positive')	('worker_1', 'worker_62', 'worker_52', 'worker_9', 'worker_0', 'worker_48', 'worker_51')	('neutral', 'attack', 'attack', 'neutral', 'attack', 'attack', 'neutral')	5	 New York	 Cofounder  Chairman  and Chief Executive Officer  Facebook  Inc	0 -1 -1 0 -1 -1 0	Democratic	-1 -1 -1 1 0 1 0	2 2 1 2 0 1 2	-1 -1 -1 1 0 1 0	Mr. Engel	0 0 1 1 1 0 0	0 0 0 1 2 4 0	3 2 2	1 1 1	0 1 6	1 1 1 1 0 1 1	0 1 1	0.9852281360342516	0.6216097450797567	0.6	1000	2	So do you adjust your algorithms to prevent individuals interested in violence or nefarious activities from being connected with other like-minded individuals?	4	000010000000000000000000000	So do you adjust your algorithms to prevent individuals interested in violence or nefarious activities from being connected with other like-minded individuals?	So do you adjust your algorithms to prevent individuals interested in violence or nefarious activities from being connected with other like-minded individuals?	So do you adjust your algorithms to prevent individuals interested in violence or nefarious activities from being connected with other like-minded individuals?	So do you adjust your algorithms to prevent individuals interested in violence or nefarious activities from being connected with other like-minded individuals?	[0, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 1, 1]	[0.5201339721679688, -1.2106845378875732, 0.06749137490987778, 0.8544993996620178, 1.2740076780319214, 2.2384064197540283]	[1.2740076780319214, 2.2384064197540283]	2	1.2740076780319214	2.2384064197540283	1.7562070488929749	3.5124140977859497	6
11635589048	11	In what respect?	And so, they are fleeing and, fortunately, they are going to Colombia. And we have got a great ally in Colombia, and Colombia is doing the right thing by taking care of these folks who are in crises.    It just seems to me that it is in contrast to the position that we are taking on our southern border, because I do not hear any talks--I am now speaking to the members of the Colombian government--they are not saying they are being invaded. They have got millions of people crossing their border every day. They are not saying they are being invaded. There is no talk about building a wall. But, rather, they are calling for a coordination of humanitarian assistance and working within their group.    The fact of the matter is, in talking to some of the Colombian members of their government, I was talking to them not too long ago, yesterday to be a fact, they expect the possibility of a bigger crisis. They say 2-3 million people may be coming across. But they were going to try to make sure they take care of them, not prevent them from coming across.    A stark contrast to the policies that we have on our southern border. Do you see a difference from people trying to flee for their life and safety on the southern border of the United States and the border between Venezuela and Colombia?	Do you see a difference from people trying to flee for their life and safety on the southern border of the United States and the border between Venezuela and Colombia?	('negative', 'negative', 'somewhatNegative', 'somewhatNegative', 'veryNegative', 'somewhatPositive', 'neutral')	('somewhatPositive', 'neutral', 'neutral', 'neutral', 'neutral', 'somewhatPositive', 'neutral')	('worker_40', 'worker_62', 'worker_44', 'worker_30', 'worker_41', 'worker_51', 'worker_0')	('neutral', 'attack', 'attack', 'neutral', 'attack', 'neutral', 'attack')	1	 New York	 Hon. Michael  Secretary  United States Department of State	0 -1 -1 0 -1 0 -1	Democratic	-2 -2 -1 -1 -3 1 0	1 0 0 0 0 1 0	-1 -1 -1 -1 -1 1 0	Mr. Meeks	1 1 1 1 1 0 0	0 0 0 5 2 0 0	5 1 1	1 1 1	0 5 2	1 0 0 0 0 1 0	0 1 1	0.9852281360342516	0.6216097450797567	0.6	1000	1	Do you see a difference from people trying to flee for their life and safety on the southern border of the United States and the border between Venezuela and Colombia?	4	000010000000000000000000000	A stark contrast to the policies that we have on our southern border. Do you see a difference from people trying to flee for their life and safety on the southern border of the United States and the border between Venezuela and Colombia?	But they were going to try to make sure they take care of them, not prevent them from coming across. A stark contrast to the policies that we have on our southern border. Do you see a difference from people trying to flee for their life and safety on the southern border of the United States and the border between Venezuela and Colombia?	Do you see a difference from people trying to flee for their life and safety on the southern border of the United States and the border between Venezuela and Colombia?	Do you see a difference from people trying to flee for their life and safety on the southern border of the United States and the border between Venezuela and Colombia?	[0, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 1, 1]	[0.6772001385688782, -1.2792646884918213, 0.3193492293357849, 0.7612963318824768, 1.2662144899368286, 2.3836846351623535]	[1.2662144899368286, 2.3836846351623535]	2	1.2662144899368286	2.383684635162353	1.824949562549591	3.649899125099182	6
11532380015	11	Is that a question?	Thank you, Mr. Chairman.    And welcome again, Mr. Attorney General.    I'd like to begin by putting a few statements by the President up on the screen.    The first, from July 24, 2017: ``So why aren't the Committees and investigators, and of course our beleaguered [Attorney General], looking into Crooked Hillarys crimes & Russia relations?''    The second, from November the 3rd: ``Everybody is asking why the Justice Department (and the FBI) isn't looking into all of the dishonesty going on with Crooked Hillary & the Dems.''    The third, also from November 3rd: ``Pocahontas just stated that the Democrats, lead by the legendary Crooked Hillary Clinton, rigged the Primaries! Lets go FBI and Justice Dept.''    I believe he is referring to Senator Elizabeth Warren in that last one. When Richard Nixon spoke about us that way, at least he had the courtesy to do it behind closed doors.    Mr. Attorney General, a few questions for you. ``Yes'' or ``no,'' please.    In a functioning democracy, is it common for the leader of the country to order the criminal justice system to retaliate against his political opponents?	In a functioning democracy, is it common for the leader of the country to order the criminal justice system to retaliate against his political opponents?	('negative', 'negative', 'neutral', 'somewhatNegative', 'neutral', 'positive', 'veryNegative')	('neutral', 'neutral', 'positive', 'neutral', 'neutral', 'veryNegative', 'somewhatPositive')	('worker_51', 'worker_62', 'worker_9', 'worker_20', 'worker_0', 'worker_39', 'worker_42')	('attack', 'attack', 'neutral', 'attack', 'attack', 'attack', 'attack')	2	 Jr.  Michigan	 Attorney General  United States Department of Justice	-1 -1 0 -1 -1 -1 -1	Democratic	-2 -2 0 -1 0 2 -3	0 0 2 0 0 -3 1	-1 -1 0 -1 0 1 -1	Mr. Conyers	1 1 1 1 0 1 0	1 0 0 4 1 1 0	4 2 1	1 1 1	1 4 2	0 0 1 0 0 -1 1	1 1 1	0.8631205685666311	0.5445684476282008	0.5	1000000	1	In a functioning democracy, is it common for the leader of the country to order the criminal justice system to retaliate against his political opponents?	4	000010000000000000000000000	``Yes'' or ``no,'' please. In a functioning democracy, is it common for the leader of the country to order the criminal justice system to retaliate against his political opponents?	Mr. Attorney General, a few questions for you. ``Yes'' or ``no,'' please. In a functioning democracy, is it common for the leader of the country to order the criminal justice system to retaliate against his political opponents?	In a functioning democracy, is it common for the leader of the country to order the criminal justice system to retaliate against his political opponents?	In a functioning democracy, is it common for the leader of the country to order the criminal justice system to retaliate against his political opponents?	[0, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 1, 1]	[0.5491814017295837, -1.2642091512680054, 0.27284544706344604, 0.8109166622161865, 1.2599806785583496, 2.299323797225952]	[1.2599806785583496, 2.299323797225952]	2	1.2599806785583496	2.299323797225952	1.7796522378921509	3.5593044757843018	6
11635230109	100001	I don't know, but I suspect that the special counsel's office and other government agencies have the information that you are seeking.	Roger Stone says he never spoke with Mr. Trump about WikiLeaks. How can we corroborate what you are saying?	How can we corroborate what you are saying?	('neutral', 'negative', 'somewhatPositive', 'somewhatPositive', 'neutral')	('positive', 'veryNegative', 'somewhatPositive', 'neutral', 'neutral')	('worker_21', 'worker_56', 'worker_41', 'worker_51', 'worker_0')	('neutral', 'attack', 'neutral', 'neutral', 'attack')	1	 Florida	 Former Attorney to President Donald Trump 	0 -1 0 0 -1	Democratic	0 -2 1 1 0	2 -3 1 0 0	0 -1 1 1 0	Ms. Wasserman Schultz	0 1 0 1 1 0 0	1 0 0 2 1 1 0	1 2 2	1 1 1	1 2 2	1 -1 1 0 0	1 1 1	0.9709505944546688	0.6126016192893443	0.6	10000	4	How can we corroborate what you are saying?	11	000000000001000000000000000	Roger Stone says he never spoke with Mr. Trump about WikiLeaks. How can we corroborate what you are saying?	Roger Stone says he never spoke with Mr. Trump about WikiLeaks. How can we corroborate what you are saying?	How can we corroborate what you are saying?	How can we corroborate what you are saying?	[1, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 1, 1]	[1.2593986988067627, -1.5427323579788208, 0.5929187536239624, 0.6763707399368286, 0.37173035740852356, 2.4955942630767822]	[1.2593986988067627, 2.4955942630767822]	2	1.2593986988067627	2.4955942630767822	1.8774964809417725	3.754992961883545	4
11635589161	1001	I will say this: I know this often gets caught up on your side, in the legislative branch. There are jurisdictional debates about which Member sees certain pieces of classified information. I am not about to wade into that briar patch.	Well, I thought you might know since you knew everything about what was going on. So, let me ask you this: would you join us if we requested, as a committee, that classified briefing, so we could be informed? Indeed, we are the committee that will be involved in arms sales to Saudi Arabia. It would be important for us to have that access. Can you see, in your current capacity or your former capacity as CIA Director, why this committee should not have that information?	Can you see, in your current capacity or your former capacity as CIA Director, why this committee should not have that information?	('veryNegative', 'negative', 'veryNegative', 'neutral', 'positive', 'neutral')	('positive', 'somewhatPositive', 'neutral', 'neutral', 'veryNegative', 'neutral')	('worker_62', 'worker_40', 'worker_41', 'worker_51', 'worker_56', 'worker_30')	('attack', 'attack', 'neutral', 'neutral', 'attack', 'neutral')	3	 Massachusetts	 Hon. Michael  Secretary  United States Department of State	-1 -1 0 0 -1 0	Democratic	-3 -2 -3 0 2 0	2 1 0 0 -3 0	-1 -1 -1 0 1 0	Mr. Keating	1 1 0 1 0 1 0	1 0 0 3 1 1 0	3 2 1	1 1 1	1 3 2	1 1 0 0 -1 0	1 1 1	1.0	0.6309297535714575	0.6	100	2	So, let me ask you this: would you join us if we requested, as a committee, that classified briefing, so we could be informed? Can you see, in your current capacity or your former capacity as CIA Director, why this committee should not have that information?	10	000000000010000000000000000	It would be important for us to have that access. Can you see, in your current capacity or your former capacity as CIA Director, why this committee should not have that information?	Indeed, we are the committee that will be involved in arms sales to Saudi Arabia. It would be important for us to have that access. Can you see, in your current capacity or your former capacity as CIA Director, why this committee should not have that information?	So, let me ask you this: would you join us if we requested, as a committee, that classified briefing, so we could be informed? Indeed, we are the committee that will be involved in arms sales to Saudi Arabia. It would be important for us to have that access. Can you see, in your current capacity or your former capacity as CIA Director, why this committee should not have that information?	Can you see, in your current capacity or your former capacity as CIA Director, why this committee should not have that information?	[0, 0, 1, 0, 0, 1]	[0, 0, 1, 1, 0, 1]	[-0.3598534166812897, -0.6690462827682495, 1.2580389976501465, 0.3567392826080322, -0.10906078666448593, 1.6822810173034668]	[1.2580389976501465, 1.6822810173034668]	2	1.2580389976501465	1.6822810173034668	1.4701600074768066	2.9403200149536133	5
11420722076	1001	Congressman, I can't speak to any cases you may be referring to involving friends or colleagues. Again, I would refer you to the description that Director Comey----	And I have referred to that. She unambiguously said something which was not true, according to the FBI Director. So when you send and receive documents that are marked classified clearly--and according to her statement, 300 people have seen her emails. Some portion of those people saw the ones that said secret, top secret, confidential, whatever. None of them are charged.    What do I say to the tens of thousands of people that live and work in my district that work for the Federal Government, including more than 47,000 marines? What do I say when, in fact, saying something that isn't true, handling classified information in an extremely careless way has no criminal ramifications? What do I say to them? How do I reconcile the fact that they know that their friends and colleagues have been prosecuted or fired for doing less in the past?	How do I reconcile the fact that they know that their friends and colleagues have been prosecuted or fired for doing less in the past?	('somewhatNegative', 'negative', 'somewhatPositive', 'neutral', 'neutral', 'neutral')	('somewhatPositive', 'neutral', 'somewhatNegative', 'neutral', 'neutral', 'negative')	('worker_20', 'worker_30', 'worker_41', 'worker_0', 'worker_51', 'worker_62')	('attack', 'attack', 'attack', 'attack', 'neutral', 'attack')	3	 California	 Attorney General  United States Department of Justice	-1 -1 -1 -1 0 -1	Republican	-1 -2 1 0 0 0	1 0 -1 0 0 -2	-1 -1 1 0 0 0	Mr. Issa	0 1 1 1 1 0 0	0 1 1 3 1 0 0	2 3 1	1 1 1	2 3 1	1 0 -1 0 0 -1	1 1 1	0.9182958340544894	0.579380164285695	0.5	100000	2	What do I say to the tens of thousands of people that live and work in my district that work for the Federal Government, including more than 47,000 marines? What do I say when, in fact, saying something that isn't true, handling classified information in an extremely careless way has no criminal ramifications? What do I say to them? How do I reconcile the fact that they know that their friends and colleagues have been prosecuted or fired for doing less in the past?	10	000000000010000000000000000	What do I say to them? How do I reconcile the fact that they know that their friends and colleagues have been prosecuted or fired for doing less in the past?	What do I say when, in fact, saying something that isn't true, handling classified information in an extremely careless way has no criminal ramifications? What do I say to them? How do I reconcile the fact that they know that their friends and colleagues have been prosecuted or fired for doing less in the past?	What do I say to the tens of thousands of people that live and work in my district that work for the Federal Government, including more than 47,000 marines? What do I say when, in fact, saying something that isn't true, handling classified information in an extremely careless way has no criminal ramifications? What do I say to them? How do I reconcile the fact that they know that their friends and colleagues have been prosecuted or fired for doing less in the past?	How do I reconcile the fact that they know that their friends and colleagues have been prosecuted or fired for doing less in the past?	[0, 0, 1, 0, 0, 1]	[0, 0, 1, 1, 0, 1]	[-0.47651857137680054, -0.7376132011413574, 1.2366429567337036, 0.6655156016349792, -0.11347731202840805, 1.3545433282852173]	[1.2366429567337036, 1.3545433282852173]	2	1.2366429567337036	1.3545433282852173	1.2955931425094604	2.591186285018921	5
11530956089	101000	We got in touch with them, and we asked them to--we demanded that they delete any of the data that they had, and their chief data officer told us that they had.	Did you speak to their CEO immediately?	Did you speak to their CEO immediately?	('somewhatPositive', 'somewhatPositive', 'positive', 'neutral', 'neutral', 'negative')	('positive', 'somewhatPositive', 'positive', 'neutral', 'positive', 'positive')	('worker_1', 'worker_48', 'worker_9', 'worker_0', 'worker_62', 'worker_42')	('neutral', 'attack', 'neutral', 'attack', 'neutral', 'neutral')	3	 California	 Cofounder  Chairman  and Chief Executive Officer  Facebook  Inc	0 -1 0 -1 0 0	Democratic	1 1 2 0 0 -2	2 1 2 0 2 2	1 1 1 0 0 -1	Ms. Eshoo	0 1 0 1 1 1 0	0 0 0 1 1 4 0	1 2 3	1 1 1	0 1 5	1 1 1 0 1 1	0 1 1	0.9182958340544894	0.579380164285695	0.5	100000	1	Did you speak to their CEO immediately?	1	010000000000000000000000000	Did you speak to their CEO immediately?	Did you speak to their CEO immediately?	Did you speak to their CEO immediately?	Did you speak to their CEO immediately?	[1, 0, 1, 0, 0, 0]	[1, 0, 0, 0, 0, 0]	[4.720494270324707, -1.5476913452148438, 1.2330797910690308, -0.8010430932044983, -0.9468412399291992, 1.173323154449463]	[4.720494270324707, 1.2330797910690308]	2	1.2330797910690308	4.720494270324707	2.976787030696869	5.953574061393738	5
11497630059	11	I'm sorry, the last part of your question, Congressman?	Thank you, Mr. Chairman.    Madam Attorney General, under this Administration the number of sanctuary cities has doubled to about 340 jurisdictions. As a result, many innocent Americans have been killed. What are you doing to discourage jurisdictions from claiming sanctuary status?	What are you doing to discourage jurisdictions from claiming sanctuary status?	('somewhatNegative', 'somewhatNegative', 'neutral', 'neutral', 'neutral', 'somewhatNegative', 'neutral')	('somewhatPositive', 'negative', 'neutral', 'neutral', 'neutral', 'neutral', 'veryNegative')	('worker_40', 'worker_62', 'worker_51', 'worker_41', 'worker_0', 'worker_30', 'worker_6')	('neutral', 'attack', 'attack', 'neutral', 'attack', 'neutral', 'attack')	1	 Texas	 Attorney General  United States Department of Justice	0 -1 -1 0 -1 0 -1	Republican	-1 -1 0 0 0 -1 0	1 -2 0 0 0 0 -3	-1 -1 0 0 0 -1 0	Mr. Smith	0 0 1 1 0 0 0	1 1 0 4 1 0 0	3 4 0	1 1 0	2 4 1	1 -1 0 0 0 0 -1	1 1 1	0.8631205685666311	0.5445684476282008	0.5	1000000	4	What are you doing to discourage jurisdictions from claiming sanctuary status?	4	000010000000000000000000000	As a result, many innocent Americans have been killed. What are you doing to discourage jurisdictions from claiming sanctuary status?	Madam Attorney General, under this Administration the number of sanctuary cities has doubled to about 340 jurisdictions. As a result, many innocent Americans have been killed. What are you doing to discourage jurisdictions from claiming sanctuary status?	What are you doing to discourage jurisdictions from claiming sanctuary status?	What are you doing to discourage jurisdictions from claiming sanctuary status?	[0, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 1, 1]	[0.36605584621429443, -1.0305395126342773, -0.020836936309933662, 0.8407114148139954, 1.2205454111099243, 2.1036198139190674]	[1.2205454111099243, 2.1036198139190674]	2	1.2205454111099243	2.1036198139190674	1.6620826125144958	3.324165225028992	6
11497630010	11	I'm sorry, sir?	Then why aren't they being prosecuted for those violations?	Then why aren't they being prosecuted for those violations?	('negative', 'negative', 'somewhatPositive', 'neutral', 'neutral', 'negative')	('somewhatPositive', 'positive', 'somewhatNegative', 'neutral', 'neutral', 'neutral')	('worker_40', 'worker_62', 'worker_44', 'worker_3', 'worker_51', 'worker_30')	('neutral', 'attack', 'neutral', 'attack', 'neutral', 'neutral')	4	 Virginia  Chairman	 Attorney General  United States Department of Justice	0 -1 0 -1 0 0	Republican	-2 -2 1 0 0 -2	1 2 -1 0 0 0	-1 -1 1 0 0 -1	Mr. Goodlatte	0 1 0 1 1 0 0	0 0 1 3 1 1 0	3 2 1	1 1 1	1 3 2	1 1 -1 0 0 0	1 1 1	0.9182958340544894	0.579380164285695	0.5	100000	4	Then why aren't they being prosecuted for those violations?	4	000010000000000000000000000	Then why aren't they being prosecuted for those violations?	Then why aren't they being prosecuted for those violations?	Then why aren't they being prosecuted for those violations?	Then why aren't they being prosecuted for those violations?	[0, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 1, 1]	[0.3976782262325287, -1.0346693992614746, -0.11551452428102493, 0.8877153396606445, 1.2151228189468384, 2.0755159854888916]	[1.2151228189468384, 2.0755159854888916]	2	1.2151228189468384	2.075515985488892	1.645319402217865	3.29063880443573	6
